STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1977-02,0.32,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1977-03,2.36,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1977-04,1.81,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1977-05,4.76,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1977-06,0.11,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1977-07,0.15,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1977-08,0.08,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1977-09,0.05,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1977-10,0.15,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1977-11,0.61,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1977-12,1.45,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1978-01,0.34,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1978-02,0.75,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1978-03,1.37,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1978-04,2.07,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1978-05,3.4,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1978-06,1.06,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1978-07,0.2,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1978-08,0.83,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1978-09,0.28,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1978-10,11.15,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1978-11,1.55,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1978-12,2.07,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1979-01,4.57,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1979-02,7.22,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1979-03,0.77,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1979-04,0.55,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1979-05,0.21,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1979-06,0.32,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1979-07,0.14,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1979-08,0.15,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1979-09,0.48,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1979-10,0.53,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1979-11,0.53,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1979-12,1.5,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1980-01,8.92,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1980-02,2.26,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1980-03,3.05,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1980-04,1.13,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1980-05,0.8,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1980-06,1.76,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1980-07,0.37,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1980-08,0.37,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1980-09,0.42,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1980-10,0.31,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1980-11,0.21,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1980-12,7.37,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1981-01,0.82,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1981-02,0.98,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1981-03,0.72,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1981-04,1.01,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1981-05,0.94,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1981-06,0.14,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1981-07,0.43,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1981-08,0.7,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1981-09,0.39,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1981-10,1.85,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1981-11,1.02,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1981-12,4.47,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1982-01,12.81,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1982-02,2.17,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1982-03,3.73,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1982-04,1.28,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1982-05,0.14,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1982-06,0.35,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1982-07,0.21,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1982-08,1.99,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1982-09,0.52,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1982-10,7.24,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1982-11,1.32,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1982-12,3.2,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1983-01,0.33,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1983-02,0.06,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1983-03,0.53,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1983-04,0.42,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1983-05,0.36,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1983-06,0.26,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1983-07,0.22,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1983-08,0.3,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1983-09,1.17,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1983-10,0.23,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1983-11,0.13,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1983-12,1.06,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1984-01,0.21,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1984-02,0.61,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1984-03,1.08,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1984-04,2.41,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1984-05,0.16,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1984-06,0.09,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1984-07,0.23,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1984-08,0.04,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1984-09,1.36,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1984-10,1.89,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1984-11,3.58,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1984-12,5.44,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1985-01,1.47,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1985-02,3.87,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1985-03,1.27,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1985-04,0.2,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1985-05,1.12,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1985-06,0.13,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1985-07,0.53,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1985-08,0.16,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1985-09,1.28,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1985-10,5.09,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1985-11,2.11,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1985-12,0.19,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1986-01,0.18,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1986-02,1.39,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1986-03,0.18,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1986-04,0.35,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1986-05,0.81,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1986-06,0.37,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1986-07,1.56,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1986-08,0.9,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1986-09,2,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1986-10,1.23,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1986-11,4.23,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1986-12,0.78,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1987-01,0.42,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1987-02,0.86,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1987-03,0.31,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1987-04,0.66,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1987-05,0.73,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1987-06,0.46,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1987-07,0.33,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1987-08,0.22,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1987-09,1.13,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1987-10,0.21,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1987-11,0.93,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1987-12,17.3,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1988-01,3.05,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1988-02,1.31,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1988-03,0.67,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1988-04,0.5,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1988-05,1.26,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1988-06,0.04,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1988-07,0.13,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1988-08,0.35,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1988-09,0.87,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1988-10,0.23,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1988-11,1.4,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1988-12,6.71,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1989-01,2.07,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1989-02,6.48,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1989-03,2.58,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1989-04,1.24,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1989-05,0.29,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1989-06,0.11,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1989-07,2.33,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1989-08,0.09,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1989-09,0.16,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1989-10,10.38,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1989-11,0.51,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1989-12,1.32,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1990-01,4.31,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1990-02,4.15,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1990-03,0.87,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1990-04,0.3,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1990-05,0.3,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1990-06,0.08,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1990-07,0.49,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1990-08,0.01,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1990-09,0.99,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1990-10,0.47,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1990-11,2.96,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1990-12,4.93,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1991-01,0.8,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1991-02,2.09,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1991-03,6.24,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1991-04,1,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1991-05,0.48,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1991-06,0.27,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1991-07,0.17,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1991-08,0.17,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1991-09,0.56,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1991-10,3.43,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1991-11,1.52,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1991-12,1.25,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1992-01,0.43,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1992-02,1.35,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1992-03,0.72,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1992-04,0.11,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1992-05,1.13,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1992-06,0.11,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1992-07,2.01,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1992-08,0.97,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1992-09,2.08,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1992-10,2.58,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1992-11,1.04,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1992-12,6.5,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1993-01,0.71,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1993-02,0.41,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1993-03,0.02,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1993-04,0.23,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1993-05,0.2,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1993-06,0.12,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1993-07,0.7,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1993-08,1.04,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1993-09,0.1,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1993-10,1.63,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1993-11,0.47,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1993-12,0.27,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1994-01,0.78,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1994-02,7.05,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1994-03,3.77,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1994-04,0.46,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1994-05,0.09,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1994-06,0.24,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1994-07,0.48,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1994-08,0.14,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1994-09,0.39,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1994-10,1.56,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1994-11,0.2,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1994-12,0.46,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1995-01,0.54,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1995-02,6.53,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1995-03,1.34,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1995-04,1.16,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1995-05,0.45,",,,0"
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",21.32402,-157.93946,1.9,1995-06,0.05,",,,0"
